"","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","genre"
"374",0.437,0.948,4,-6.041,0,0.0554,0.000716,0.000261,0.146,0.361,96.72,"audio_features","3w9zHVKI28aUPZTxq8oDC6","spotify:track:3w9zHVKI28aUPZTxq8oDC6","https://api.spotify.com/v1/tracks/3w9zHVKI28aUPZTxq8oDC6","https://api.spotify.com/v1/audio-analysis/3w9zHVKI28aUPZTxq8oDC6",222440,4,"heavy-metal"
"375",0.229,0.988,10,-3.475,1,0.116,1.51e-05,0.000272,0.0949,0.359,144.96,"audio_features","0UXaslpoA81no74N7U56U9","spotify:track:0UXaslpoA81no74N7U56U9","https://api.spotify.com/v1/tracks/0UXaslpoA81no74N7U56U9","https://api.spotify.com/v1/audio-analysis/0UXaslpoA81no74N7U56U9",291213,4,"heavy-metal"
"376",0.408,0.969,1,-4.161,0,0.0598,6.95e-05,0,0.107,0.192,148.15,"audio_features","6RLOcrXNLYfVsNid96jWks","spotify:track:6RLOcrXNLYfVsNid96jWks","https://api.spotify.com/v1/tracks/6RLOcrXNLYfVsNid96jWks","https://api.spotify.com/v1/audio-analysis/6RLOcrXNLYfVsNid96jWks",258133,4,"heavy-metal"
"377",0.286,0.856,4,-6.777,0,0.0585,0.0238,0.0542,0.487,0.696,162.12,"audio_features","2pxAohyJptQWTQ5ZRWYijN","spotify:track:2pxAohyJptQWTQ5ZRWYijN","https://api.spotify.com/v1/tracks/2pxAohyJptQWTQ5ZRWYijN","https://api.spotify.com/v1/audio-analysis/2pxAohyJptQWTQ5ZRWYijN",250973,4,"heavy-metal"
"378",0.419,0.937,10,-3.827,0,0.0619,0.0217,0.00144,0.231,0.334,170.016,"audio_features","5HhON9ybpybj4pbeWI9iez","spotify:track:5HhON9ybpybj4pbeWI9iez","https://api.spotify.com/v1/tracks/5HhON9ybpybj4pbeWI9iez","https://api.spotify.com/v1/audio-analysis/5HhON9ybpybj4pbeWI9iez",289240,4,"heavy-metal"
"379",0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,"audio_features","7fcfNW0XxTWlwVlftzfDOR","spotify:track:7fcfNW0XxTWlwVlftzfDOR","https://api.spotify.com/v1/tracks/7fcfNW0XxTWlwVlftzfDOR","https://api.spotify.com/v1/audio-analysis/7fcfNW0XxTWlwVlftzfDOR",315120,4,"heavy-metal"
"380",0.462,0.947,6,-4.082,0,0.082,8.12e-05,0.000752,0.16,0.539,130.126,"audio_features","36yZ2B3DWWC3HLdKRs8cqr","spotify:track:36yZ2B3DWWC3HLdKRs8cqr","https://api.spotify.com/v1/tracks/36yZ2B3DWWC3HLdKRs8cqr","https://api.spotify.com/v1/audio-analysis/36yZ2B3DWWC3HLdKRs8cqr",250827,4,"heavy-metal"
"381",0.307,0.911,4,-5.193,0,0.0364,0.00168,0.136,0.393,0.343,104.905,"audio_features","4yCgJr54LTwk0xOvj4XoQk","spotify:track:4yCgJr54LTwk0xOvj4XoQk","https://api.spotify.com/v1/tracks/4yCgJr54LTwk0xOvj4XoQk","https://api.spotify.com/v1/audio-analysis/4yCgJr54LTwk0xOvj4XoQk",432507,4,"heavy-metal"
"382",0.372,0.961,9,-6.765,0,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,"audio_features","1erRDf98WX0VllciGPYO1H","spotify:track:1erRDf98WX0VllciGPYO1H","https://api.spotify.com/v1/tracks/1erRDf98WX0VllciGPYO1H","https://api.spotify.com/v1/audio-analysis/1erRDf98WX0VllciGPYO1H",198227,4,"heavy-metal"
"383",0.364,0.935,2,-6.548,1,0.0724,8.58e-06,0.729,0.0317,0.478,92.717,"audio_features","3jagGO7eHHuaD53ibehkux","spotify:track:3jagGO7eHHuaD53ibehkux","https://api.spotify.com/v1/tracks/3jagGO7eHHuaD53ibehkux","https://api.spotify.com/v1/audio-analysis/3jagGO7eHHuaD53ibehkux",228587,4,"heavy-metal"
"384",0.353,0.712,5,-4.636,1,0.0401,7.94e-05,0.274,0.074,0.231,77.008,"audio_features","7nXQynqw05eNA9oKgpCUHA","spotify:track:7nXQynqw05eNA9oKgpCUHA","https://api.spotify.com/v1/tracks/7nXQynqw05eNA9oKgpCUHA","https://api.spotify.com/v1/audio-analysis/7nXQynqw05eNA9oKgpCUHA",368369,3,"heavy-metal"
"385",0.34,0.998,0,-2.909,1,0.209,6.48e-05,0.00078,0.25,0.116,160.678,"audio_features","7vNiCVFghw336cXSXVqiGG","spotify:track:7vNiCVFghw336cXSXVqiGG","https://api.spotify.com/v1/tracks/7vNiCVFghw336cXSXVqiGG","https://api.spotify.com/v1/audio-analysis/7vNiCVFghw336cXSXVqiGG",236587,4,"heavy-metal"
"386",0.437,0.967,8,-5.472,1,0.0723,6.29e-06,0.845,0.226,0.266,92.433,"audio_features","6s3RVxopazXw7ROcexLBQR","spotify:track:6s3RVxopazXw7ROcexLBQR","https://api.spotify.com/v1/tracks/6s3RVxopazXw7ROcexLBQR","https://api.spotify.com/v1/audio-analysis/6s3RVxopazXw7ROcexLBQR",298693,4,"heavy-metal"
"387",0.389,0.958,7,-4.043,0,0.058,0.00109,0.00045,0.332,0.54,166.072,"audio_features","4eYo71VDiHdBuHaFGraoBx","spotify:track:4eYo71VDiHdBuHaFGraoBx","https://api.spotify.com/v1/tracks/4eYo71VDiHdBuHaFGraoBx","https://api.spotify.com/v1/audio-analysis/4eYo71VDiHdBuHaFGraoBx",234427,3,"heavy-metal"
"388",0.521,0.913,7,-3.948,1,0.0819,4.13e-05,0.00023,0.0961,0.542,140.059,"audio_features","0Ra3DxdKaqmMhUy2enFfb4","spotify:track:0Ra3DxdKaqmMhUy2enFfb4","https://api.spotify.com/v1/tracks/0Ra3DxdKaqmMhUy2enFfb4","https://api.spotify.com/v1/audio-analysis/0Ra3DxdKaqmMhUy2enFfb4",197853,4,"heavy-metal"
"389",0.33,0.993,6,-3.405,1,0.0858,1.63e-05,0.606,0.332,0.344,116.453,"audio_features","0xoWbuuHeHgbmsOtgQeNKH","spotify:track:0xoWbuuHeHgbmsOtgQeNKH","https://api.spotify.com/v1/tracks/0xoWbuuHeHgbmsOtgQeNKH","https://api.spotify.com/v1/audio-analysis/0xoWbuuHeHgbmsOtgQeNKH",135747,4,"heavy-metal"
"390",0.591,0.97,10,-2.688,0,0.0744,0.000175,0.000504,0.0733,0.407,125.018,"audio_features","7cNVP5VNbleZNozH0q8SvG","spotify:track:7cNVP5VNbleZNozH0q8SvG","https://api.spotify.com/v1/tracks/7cNVP5VNbleZNozH0q8SvG","https://api.spotify.com/v1/audio-analysis/7cNVP5VNbleZNozH0q8SvG",227573,4,"heavy-metal"
"391",0.502,0.918,0,-6.807,1,0.0697,0.00252,0.529,0.147,0.0658,105.02,"audio_features","1zkfSrsq0xtPxJtODOF55n","spotify:track:1zkfSrsq0xtPxJtODOF55n","https://api.spotify.com/v1/tracks/1zkfSrsq0xtPxJtODOF55n","https://api.spotify.com/v1/audio-analysis/1zkfSrsq0xtPxJtODOF55n",248493,4,"heavy-metal"
"392",0.501,0.809,9,-12.12,0,0.0351,0.00113,0.0831,0.0343,0.611,117.512,"audio_features","1sRNnxZZDt6rPyvSbCw5im","spotify:track:1sRNnxZZDt6rPyvSbCw5im","https://api.spotify.com/v1/tracks/1sRNnxZZDt6rPyvSbCw5im","https://api.spotify.com/v1/audio-analysis/1sRNnxZZDt6rPyvSbCw5im",254240,4,"heavy-metal"
"393",0.36,0.978,7,-4.342,1,0.121,9.81e-06,0.177,0.142,0.304,103.884,"audio_features","4I9qtk6mvj3GwVYzSIu6IQ","spotify:track:4I9qtk6mvj3GwVYzSIu6IQ","https://api.spotify.com/v1/tracks/4I9qtk6mvj3GwVYzSIu6IQ","https://api.spotify.com/v1/audio-analysis/4I9qtk6mvj3GwVYzSIu6IQ",241160,4,"heavy-metal"
"394",0.595,0.641,2,-7.976,0,0.0293,0.0328,3.15e-06,0.174,0.512,127.999,"audio_features","0kHJ1gFEeaGBFRcOE2LQ5m","spotify:track:0kHJ1gFEeaGBFRcOE2LQ5m","https://api.spotify.com/v1/tracks/0kHJ1gFEeaGBFRcOE2LQ5m","https://api.spotify.com/v1/audio-analysis/0kHJ1gFEeaGBFRcOE2LQ5m",241027,4,"heavy-metal"
"395",0.513,0.956,8,-5.922,1,0.0837,0.000474,0.000216,0.0573,0.302,120.011,"audio_features","1KwkH0GZEgZ2g8XJIUOCeR","spotify:track:1KwkH0GZEgZ2g8XJIUOCeR","https://api.spotify.com/v1/tracks/1KwkH0GZEgZ2g8XJIUOCeR","https://api.spotify.com/v1/audio-analysis/1KwkH0GZEgZ2g8XJIUOCeR",279373,4,"heavy-metal"
"396",0.316,0.858,2,-4.034,1,0.0613,2.43e-06,0.675,0.138,0.306,104.826,"audio_features","6tmx154r74oV7Ha3AQ3cNC","spotify:track:6tmx154r74oV7Ha3AQ3cNC","https://api.spotify.com/v1/tracks/6tmx154r74oV7Ha3AQ3cNC","https://api.spotify.com/v1/audio-analysis/6tmx154r74oV7Ha3AQ3cNC",193773,5,"heavy-metal"
"397",0.461,0.987,1,-1.711,0,0.108,3.58e-05,8.48e-05,0.359,0.309,142.031,"audio_features","15zUfY9L1p7bN9JsgaTAP0","spotify:track:15zUfY9L1p7bN9JsgaTAP0","https://api.spotify.com/v1/tracks/15zUfY9L1p7bN9JsgaTAP0","https://api.spotify.com/v1/audio-analysis/15zUfY9L1p7bN9JsgaTAP0",269266,4,"heavy-metal"
"398",0.187,0.832,2,-3.98,1,0.0528,3.79e-05,0.518,0.0739,0.114,128.739,"audio_features","62udu2Wo8jTlKtWpsZByBM","spotify:track:62udu2Wo8jTlKtWpsZByBM","https://api.spotify.com/v1/tracks/62udu2Wo8jTlKtWpsZByBM","https://api.spotify.com/v1/audio-analysis/62udu2Wo8jTlKtWpsZByBM",591307,4,"heavy-metal"
"399",0.313,0.979,5,-5.322,0,0.12,7.31e-05,0.187,0.445,0.108,129.888,"audio_features","25I6CiICRyGB0K7E9c7Ho0","spotify:track:25I6CiICRyGB0K7E9c7Ho0","https://api.spotify.com/v1/tracks/25I6CiICRyGB0K7E9c7Ho0","https://api.spotify.com/v1/audio-analysis/25I6CiICRyGB0K7E9c7Ho0",274480,4,"heavy-metal"
"400",0.454,0.989,1,-4.798,1,0.129,2.12e-05,0.0885,0.339,0.374,77.015,"audio_features","73l9GuMACTGcSyOYv0N6Xt","spotify:track:73l9GuMACTGcSyOYv0N6Xt","https://api.spotify.com/v1/tracks/73l9GuMACTGcSyOYv0N6Xt","https://api.spotify.com/v1/audio-analysis/73l9GuMACTGcSyOYv0N6Xt",178933,3,"heavy-metal"
"401",0.522,0.942,8,-4.762,1,0.0493,3.81e-05,0.000517,0.0654,0.242,119.762,"audio_features","2soaqea9OtrB2gD36zNF6s","spotify:track:2soaqea9OtrB2gD36zNF6s","https://api.spotify.com/v1/tracks/2soaqea9OtrB2gD36zNF6s","https://api.spotify.com/v1/audio-analysis/2soaqea9OtrB2gD36zNF6s",431693,4,"heavy-metal"
"402",0.523,0.948,11,-4.576,0,0.114,0.000101,0.0613,0.567,0.598,150.037,"audio_features","2KhwmD6OTFJtlq6PVu9mI5","spotify:track:2KhwmD6OTFJtlq6PVu9mI5","https://api.spotify.com/v1/tracks/2KhwmD6OTFJtlq6PVu9mI5","https://api.spotify.com/v1/audio-analysis/2KhwmD6OTFJtlq6PVu9mI5",197667,4,"heavy-metal"
"403",0.532,0.809,2,-6.659,0,0.0368,0.0417,0,0.394,0.2,110.018,"audio_features","7sa1xOgT1c8xQfbSL5FrCe","spotify:track:7sa1xOgT1c8xQfbSL5FrCe","https://api.spotify.com/v1/tracks/7sa1xOgT1c8xQfbSL5FrCe","https://api.spotify.com/v1/audio-analysis/7sa1xOgT1c8xQfbSL5FrCe",270233,4,"heavy-metal"
"404",0.324,0.996,4,-4.02,0,0.096,1.79e-06,0.921,0.302,0.0359,97.366,"audio_features","5ZOG9jcw43tojnxIR4Eq7P","spotify:track:5ZOG9jcw43tojnxIR4Eq7P","https://api.spotify.com/v1/tracks/5ZOG9jcw43tojnxIR4Eq7P","https://api.spotify.com/v1/audio-analysis/5ZOG9jcw43tojnxIR4Eq7P",191987,4,"heavy-metal"
"405",0.551,0.853,6,-7.813,1,0.0679,0.00549,0,0.455,0.263,129.303,"audio_features","2MkOHnhporMTayb468HOKi","spotify:track:2MkOHnhporMTayb468HOKi","https://api.spotify.com/v1/tracks/2MkOHnhporMTayb468HOKi","https://api.spotify.com/v1/audio-analysis/2MkOHnhporMTayb468HOKi",267173,4,"heavy-metal"
"406",0.317,0.974,2,-4.479,1,0.139,0.000238,0.0356,0.11,0.125,115.433,"audio_features","7CyjnShHBqLFDJtSfLfaG5","spotify:track:7CyjnShHBqLFDJtSfLfaG5","https://api.spotify.com/v1/tracks/7CyjnShHBqLFDJtSfLfaG5","https://api.spotify.com/v1/audio-analysis/7CyjnShHBqLFDJtSfLfaG5",437760,4,"heavy-metal"
"407",0.392,0.966,9,-3.863,1,0.172,0.00132,0.0473,0.239,0.0764,139.83,"audio_features","1ZzC86R3PE8fEbZpLXxenI","spotify:track:1ZzC86R3PE8fEbZpLXxenI","https://api.spotify.com/v1/tracks/1ZzC86R3PE8fEbZpLXxenI","https://api.spotify.com/v1/audio-analysis/1ZzC86R3PE8fEbZpLXxenI",215227,4,"heavy-metal"
"408",0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499,"audio_features","1VRnW4Qk8PP3EGGFMs6Z32","spotify:track:1VRnW4Qk8PP3EGGFMs6Z32","https://api.spotify.com/v1/tracks/1VRnW4Qk8PP3EGGFMs6Z32","https://api.spotify.com/v1/audio-analysis/1VRnW4Qk8PP3EGGFMs6Z32",416693,3,"heavy-metal"
"409",0.524,0.948,10,-3.558,0,0.0579,7.13e-06,0.0693,0.629,0.521,99.991,"audio_features","2rBvzWSfw6nrZzglkfPXvY","spotify:track:2rBvzWSfw6nrZzglkfPXvY","https://api.spotify.com/v1/tracks/2rBvzWSfw6nrZzglkfPXvY","https://api.spotify.com/v1/audio-analysis/2rBvzWSfw6nrZzglkfPXvY",267787,4,"heavy-metal"
"410",0.398,0.971,9,-4.526,1,0.213,2.04e-05,4.31e-05,0.229,0.251,82.516,"audio_features","6PQcccCgnPgyAUtQNMbBr0","spotify:track:6PQcccCgnPgyAUtQNMbBr0","https://api.spotify.com/v1/tracks/6PQcccCgnPgyAUtQNMbBr0","https://api.spotify.com/v1/audio-analysis/6PQcccCgnPgyAUtQNMbBr0",330748,4,"heavy-metal"
"411",0.511,0.809,6,-8.618,0,0.0721,0.00309,0.249,0.451,0.112,117.964,"audio_features","6oNPnS3cxhRNAwGCoX4m9R","spotify:track:6oNPnS3cxhRNAwGCoX4m9R","https://api.spotify.com/v1/tracks/6oNPnS3cxhRNAwGCoX4m9R","https://api.spotify.com/v1/audio-analysis/6oNPnS3cxhRNAwGCoX4m9R",304787,3,"heavy-metal"
"412",0.284,0.989,8,-4.821,1,0.111,0.00146,4.78e-05,0.324,0.361,186.029,"audio_features","2Jn0NIclVZkZ0BDWnRaGiE","spotify:track:2Jn0NIclVZkZ0BDWnRaGiE","https://api.spotify.com/v1/tracks/2Jn0NIclVZkZ0BDWnRaGiE","https://api.spotify.com/v1/audio-analysis/2Jn0NIclVZkZ0BDWnRaGiE",349013,4,"heavy-metal"
"413",0.449,0.964,7,-6.101,0,0.0618,5.8e-06,0.156,0.105,0.178,122.884,"audio_features","6wWCL7uyxaquMkzONC7fa9","spotify:track:6wWCL7uyxaquMkzONC7fa9","https://api.spotify.com/v1/tracks/6wWCL7uyxaquMkzONC7fa9","https://api.spotify.com/v1/audio-analysis/6wWCL7uyxaquMkzONC7fa9",299133,4,"heavy-metal"
"414",0.326,0.842,11,-7.597,0,0.0653,0,0.918,0.0621,0.202,106.871,"audio_features","7J0UB6XoaehZBvEoD3vPrM","spotify:track:7J0UB6XoaehZBvEoD3vPrM","https://api.spotify.com/v1/tracks/7J0UB6XoaehZBvEoD3vPrM","https://api.spotify.com/v1/audio-analysis/7J0UB6XoaehZBvEoD3vPrM",235707,4,"heavy-metal"
"415",0.524,0.948,10,-3.558,0,0.0579,7.13e-06,0.0693,0.629,0.521,99.991,"audio_features","2rBvzWSfw6nrZzglkfPXvY","spotify:track:2rBvzWSfw6nrZzglkfPXvY","https://api.spotify.com/v1/tracks/2rBvzWSfw6nrZzglkfPXvY","https://api.spotify.com/v1/audio-analysis/2rBvzWSfw6nrZzglkfPXvY",267787,4,"heavy-metal"
"416",0.166,0.948,11,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,"audio_features","1cnA8Zf6McVyoWTr8xf0Ml","spotify:track:1cnA8Zf6McVyoWTr8xf0Ml","https://api.spotify.com/v1/tracks/1cnA8Zf6McVyoWTr8xf0Ml","https://api.spotify.com/v1/audio-analysis/1cnA8Zf6McVyoWTr8xf0Ml",506160,4,"heavy-metal"
"417",0.33,0.993,6,-3.405,1,0.0858,1.63e-05,0.606,0.332,0.344,116.453,"audio_features","0xoWbuuHeHgbmsOtgQeNKH","spotify:track:0xoWbuuHeHgbmsOtgQeNKH","https://api.spotify.com/v1/tracks/0xoWbuuHeHgbmsOtgQeNKH","https://api.spotify.com/v1/audio-analysis/0xoWbuuHeHgbmsOtgQeNKH",135747,4,"heavy-metal"
"418",0.133,0.931,5,-5.774,1,0.184,0.000163,0.232,0.0994,0.0477,67.484,"audio_features","0e8n9fFFFSa9zMzLnzQpPv","spotify:track:0e8n9fFFFSa9zMzLnzQpPv","https://api.spotify.com/v1/tracks/0e8n9fFFFSa9zMzLnzQpPv","https://api.spotify.com/v1/audio-analysis/0e8n9fFFFSa9zMzLnzQpPv",623493,4,"heavy-metal"
"419",0.559,0.864,2,-3.989,0,0.0423,0.00445,0.00313,0.0625,0.291,127.983,"audio_features","6eIveQ3SRArBxIE0RsUQKE","spotify:track:6eIveQ3SRArBxIE0RsUQKE","https://api.spotify.com/v1/tracks/6eIveQ3SRArBxIE0RsUQKE","https://api.spotify.com/v1/audio-analysis/6eIveQ3SRArBxIE0RsUQKE",233867,4,"heavy-metal"
"420",0.428,0.957,9,-3.201,1,0.0565,6.53e-06,0.0213,0.0503,0.467,144.086,"audio_features","4coYVm83MTdcEKlWcbU4Zh","spotify:track:4coYVm83MTdcEKlWcbU4Zh","https://api.spotify.com/v1/tracks/4coYVm83MTdcEKlWcbU4Zh","https://api.spotify.com/v1/audio-analysis/4coYVm83MTdcEKlWcbU4Zh",255627,3,"heavy-metal"
"421",0.321,0.99,6,-4.461,1,0.204,0.00248,0.00631,0.0924,0.209,140.574,"audio_features","3AVZaAbDvR6rs2NN4n0aAF","spotify:track:3AVZaAbDvR6rs2NN4n0aAF","https://api.spotify.com/v1/tracks/3AVZaAbDvR6rs2NN4n0aAF","https://api.spotify.com/v1/audio-analysis/3AVZaAbDvR6rs2NN4n0aAF",166707,4,"heavy-metal"
"422",0.419,0.937,10,-3.827,0,0.0619,0.0217,0.00144,0.231,0.334,170.016,"audio_features","5HhON9ybpybj4pbeWI9iez","spotify:track:5HhON9ybpybj4pbeWI9iez","https://api.spotify.com/v1/tracks/5HhON9ybpybj4pbeWI9iez","https://api.spotify.com/v1/audio-analysis/5HhON9ybpybj4pbeWI9iez",289240,4,"heavy-metal"
"423",0.49,0.877,9,-5.394,1,0.044,0.000131,0.000622,0.0987,0.393,148.032,"audio_features","1nizV50Nh1WwrVp0QUMisj","spotify:track:1nizV50Nh1WwrVp0QUMisj","https://api.spotify.com/v1/tracks/1nizV50Nh1WwrVp0QUMisj","https://api.spotify.com/v1/audio-analysis/1nizV50Nh1WwrVp0QUMisj",254616,4,"heavy-metal"
"424",0.515,0.818,0,-6.323,1,0.0462,0.000226,0.148,0.18,0.213,153.06,"audio_features","3z0F5iN6MKxNgh1VhDrl2E","spotify:track:3z0F5iN6MKxNgh1VhDrl2E","https://api.spotify.com/v1/tracks/3z0F5iN6MKxNgh1VhDrl2E","https://api.spotify.com/v1/audio-analysis/3z0F5iN6MKxNgh1VhDrl2E",378507,4,"heavy-metal"
"425",0.509,0.855,8,-4.567,1,0.046,3.72e-05,5.87e-05,0.0808,0.804,160.051,"audio_features","6jZXJIJVTCSZ15lFUp5qzD","spotify:track:6jZXJIJVTCSZ15lFUp5qzD","https://api.spotify.com/v1/tracks/6jZXJIJVTCSZ15lFUp5qzD","https://api.spotify.com/v1/audio-analysis/6jZXJIJVTCSZ15lFUp5qzD",202587,4,"heavy-metal"
"426",0.353,0.712,5,-4.636,1,0.0401,7.94e-05,0.274,0.074,0.231,77.008,"audio_features","7nXQynqw05eNA9oKgpCUHA","spotify:track:7nXQynqw05eNA9oKgpCUHA","https://api.spotify.com/v1/tracks/7nXQynqw05eNA9oKgpCUHA","https://api.spotify.com/v1/audio-analysis/7nXQynqw05eNA9oKgpCUHA",368369,3,"heavy-metal"
"427",0.235,0.965,1,-5.945,1,0.0575,2.53e-05,0.624,0.343,0.342,139.546,"audio_features","540qE0xZwwYZnnSJhURKuJ","spotify:track:540qE0xZwwYZnnSJhURKuJ","https://api.spotify.com/v1/tracks/540qE0xZwwYZnnSJhURKuJ","https://api.spotify.com/v1/audio-analysis/540qE0xZwwYZnnSJhURKuJ",503800,4,"heavy-metal"
"428",0.312,0.977,0,-3.542,1,0.0705,6.53e-06,0.000898,0.205,0.106,89.481,"audio_features","2abSIRLYyz5YFr6TCSTaFd","spotify:track:2abSIRLYyz5YFr6TCSTaFd","https://api.spotify.com/v1/tracks/2abSIRLYyz5YFr6TCSTaFd","https://api.spotify.com/v1/audio-analysis/2abSIRLYyz5YFr6TCSTaFd",257880,4,"heavy-metal"
"429",0.291,0.98,1,-5.138,1,0.153,0.00127,0.091,0.102,0.257,79.792,"audio_features","1Ds58cpyJzL0YTKk02vh1C","spotify:track:1Ds58cpyJzL0YTKk02vh1C","https://api.spotify.com/v1/tracks/1Ds58cpyJzL0YTKk02vh1C","https://api.spotify.com/v1/audio-analysis/1Ds58cpyJzL0YTKk02vh1C",270920,4,"heavy-metal"
"430",0.25,0.868,0,-4.902,1,0.0769,8.19e-05,0.655,0.594,0.262,96.541,"audio_features","0Nj4eoThAEPpmeSA6zWYEs","spotify:track:0Nj4eoThAEPpmeSA6zWYEs","https://api.spotify.com/v1/tracks/0Nj4eoThAEPpmeSA6zWYEs","https://api.spotify.com/v1/audio-analysis/0Nj4eoThAEPpmeSA6zWYEs",555933,4,"heavy-metal"
"431",0.235,0.968,1,-4.758,0,0.0901,0.000224,0,0.225,0.277,87.955,"audio_features","2ZUUturolW3VpzXWzPEy2X","spotify:track:2ZUUturolW3VpzXWzPEy2X","https://api.spotify.com/v1/tracks/2ZUUturolW3VpzXWzPEy2X","https://api.spotify.com/v1/audio-analysis/2ZUUturolW3VpzXWzPEy2X",265720,4,"heavy-metal"
"432",0.43,0.991,2,-2.837,0,0.0916,0.000343,0.00249,0.416,0.276,107.031,"audio_features","2Uvr2xuxKPT4ITFkFIFrAi","spotify:track:2Uvr2xuxKPT4ITFkFIFrAi","https://api.spotify.com/v1/tracks/2Uvr2xuxKPT4ITFkFIFrAi","https://api.spotify.com/v1/audio-analysis/2Uvr2xuxKPT4ITFkFIFrAi",249240,4,"heavy-metal"
"433",0.52,0.988,5,-4.731,0,0.0716,0.000758,0.00318,0.194,0.481,125.007,"audio_features","4ho1rQiv9MAInf3SEeywxK","spotify:track:4ho1rQiv9MAInf3SEeywxK","https://api.spotify.com/v1/tracks/4ho1rQiv9MAInf3SEeywxK","https://api.spotify.com/v1/audio-analysis/4ho1rQiv9MAInf3SEeywxK",207693,4,"heavy-metal"
"434",0.299,0.99,6,-3.498,1,0.156,0.000732,0.000405,0.165,0.197,110.313,"audio_features","4G8EhnfKvBQVlOJ4xXCHpQ","spotify:track:4G8EhnfKvBQVlOJ4xXCHpQ","https://api.spotify.com/v1/tracks/4G8EhnfKvBQVlOJ4xXCHpQ","https://api.spotify.com/v1/audio-analysis/4G8EhnfKvBQVlOJ4xXCHpQ",258587,4,"heavy-metal"
"435",0.147,0.963,9,-2.556,0,0.0947,0.000974,0.734,0.246,0.14,168.396,"audio_features","0MrByrrc9Kp4HmA8PfUc5e","spotify:track:0MrByrrc9Kp4HmA8PfUc5e","https://api.spotify.com/v1/tracks/0MrByrrc9Kp4HmA8PfUc5e","https://api.spotify.com/v1/audio-analysis/0MrByrrc9Kp4HmA8PfUc5e",536133,4,"heavy-metal"
"436",0.416,0.972,5,-4.966,1,0.112,3.37e-06,4.06e-05,0.314,0.157,122.487,"audio_features","2C7qbrz1OBX7n8mwOjqlro","spotify:track:2C7qbrz1OBX7n8mwOjqlro","https://api.spotify.com/v1/tracks/2C7qbrz1OBX7n8mwOjqlro","https://api.spotify.com/v1/audio-analysis/2C7qbrz1OBX7n8mwOjqlro",272600,4,"heavy-metal"
"437",0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,"audio_features","6olS0TmHmsGr0hXtcBsiVM","spotify:track:6olS0TmHmsGr0hXtcBsiVM","https://api.spotify.com/v1/tracks/6olS0TmHmsGr0hXtcBsiVM","https://api.spotify.com/v1/audio-analysis/6olS0TmHmsGr0hXtcBsiVM",262133,4,"heavy-metal"
"438",0.424,0.689,6,-9.041,0,0.0389,0.000101,0.0105,0.117,0.127,130.299,"audio_features","1i1eo37aJKIIIdGPLt8qBr","spotify:track:1i1eo37aJKIIIdGPLt8qBr","https://api.spotify.com/v1/tracks/1i1eo37aJKIIIdGPLt8qBr","https://api.spotify.com/v1/audio-analysis/1i1eo37aJKIIIdGPLt8qBr",624627,4,"heavy-metal"
"439",0.375,0.951,4,-9.113,0,0.113,0.000754,0.259,0.103,0.198,100.631,"audio_features","3LM41UarpHPJkUZ7rVbbGx","spotify:track:3LM41UarpHPJkUZ7rVbbGx","https://api.spotify.com/v1/tracks/3LM41UarpHPJkUZ7rVbbGx","https://api.spotify.com/v1/audio-analysis/3LM41UarpHPJkUZ7rVbbGx",395133,4,"heavy-metal"
"440",0.486,0.959,0,-3.857,0,0.0485,0.000203,0.0259,0.173,0.527,84.997,"audio_features","1HlOGL1p6wlpOZatJ2NwFk","spotify:track:1HlOGL1p6wlpOZatJ2NwFk","https://api.spotify.com/v1/tracks/1HlOGL1p6wlpOZatJ2NwFk","https://api.spotify.com/v1/audio-analysis/1HlOGL1p6wlpOZatJ2NwFk",197573,4,"heavy-metal"
"441",0.327,0.896,8,-4.947,1,0.0496,4.04e-05,0.24,0.116,0.281,117.766,"audio_features","2UiN0B9TR57ijtWhZYGnTj","spotify:track:2UiN0B9TR57ijtWhZYGnTj","https://api.spotify.com/v1/tracks/2UiN0B9TR57ijtWhZYGnTj","https://api.spotify.com/v1/audio-analysis/2UiN0B9TR57ijtWhZYGnTj",325587,4,"heavy-metal"
"442",0.166,0.935,6,-5.215,0,0.0979,1.42e-05,0.824,0.288,0.208,127.686,"audio_features","4UNTWZ8xNGgHOWXixIt5UP","spotify:track:4UNTWZ8xNGgHOWXixIt5UP","https://api.spotify.com/v1/tracks/4UNTWZ8xNGgHOWXixIt5UP","https://api.spotify.com/v1/audio-analysis/4UNTWZ8xNGgHOWXixIt5UP",310160,3,"heavy-metal"
"443",0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,"audio_features","5u3l2TONYacJgmRPQVaF9y","spotify:track:5u3l2TONYacJgmRPQVaF9y","https://api.spotify.com/v1/tracks/5u3l2TONYacJgmRPQVaF9y","https://api.spotify.com/v1/audio-analysis/5u3l2TONYacJgmRPQVaF9y",248747,4,"heavy-metal"
